"Date","alt_height_slope","alt_type","side_andes","height","value","sd","type"
"2017-08-02","low_u_east","low","east","u",24.2958101851852,NA,"temp.max"
"2017-08-02","low_u_west","low","west","u",22.4209915123457,NA,"temp.max"
"2017-08-03","high_c_west","high","west","c",18.9555291005291,NA,"temp.max"
"2017-08-03","high_u_west","high","west","u",18.9950529100529,NA,"temp.max"
"2017-08-03","low_c_east","low","east","c",23.9977970679012,NA,"temp.max"
"2017-08-03","low_c_west","low","west","c",22.2985846560847,NA,"temp.max"
"2017-08-03","low_u_east","low","east","u",23.4635152116402,NA,"temp.max"
"2017-08-03","low_u_west","low","west","u",22.2127777777778,NA,"temp.max"
"2017-08-04","high_c_west","high","west","c",19.5309193121693,NA,"temp.max"
"2017-08-04","high_u_west","high","west","u",19.2599404761905,NA,"temp.max"
"2017-08-04","low_c_east","low","east","c",24.8988541666667,NA,"temp.max"
"2017-08-04","low_c_west","low","west","c",22.9659060846561,NA,"temp.max"
"2017-08-04","low_u_east","low","east","u",24.1168948412698,NA,"temp.max"
"2017-08-04","low_u_west","low","west","u",22.4067013888889,NA,"temp.max"
"2017-08-05","high_c_west","high","west","c",19.1562334656085,NA,"temp.max"
"2017-08-05","high_u_west","high","west","u",19.0185615079365,NA,"temp.max"
"2017-08-05","low_c_east","low","east","c",23.576724537037,NA,"temp.max"
"2017-08-05","low_c_west","low","west","c",22.8263988095238,NA,"temp.max"
"2017-08-05","low_u_east","low","east","u",23.1031878306878,NA,"temp.max"
"2017-08-05","low_u_west","low","west","u",22.4588811728395,NA,"temp.max"
"2017-08-06","high_c_west","high","west","c",18.3449107142857,NA,"temp.max"
"2017-08-06","high_u_west","high","west","u",18.361001984127,NA,"temp.max"
"2017-08-06","low_c_east","low","east","c",23.4868634259259,NA,"temp.max"
"2017-08-06","low_c_west","low","west","c",21.4431911375661,NA,"temp.max"
"2017-08-06","low_u_east","low","east","u",23.0217757936508,NA,"temp.max"
"2017-08-06","low_u_west","low","west","u",21.4945949074074,NA,"temp.max"
"2017-08-07","high_c_east","high","east","c",18.6263657407407,NA,"temp.max"
"2017-08-07","high_c_west","high","west","c",18.9296759259259,NA,"temp.max"
"2017-08-07","high_u_east","high","east","u",18.4260052910053,NA,"temp.max"
"2017-08-07","high_u_west","high","west","u",18.7259755291005,NA,"temp.max"
"2017-08-07","low_c_east","low","east","c",24.2267206790123,NA,"temp.max"
"2017-08-07","low_c_west","low","west","c",23.001917989418,NA,"temp.max"
"2017-08-07","low_u_east","low","east","u",23.6255357142857,NA,"temp.max"
"2017-08-07","low_u_west","low","west","u",22.5574845679012,NA,"temp.max"
"2017-08-08","high_c_east","high","east","c",18.2494791666667,NA,"temp.max"
"2017-08-08","high_c_west","high","west","c",18.2092063492064,NA,"temp.max"
"2017-08-08","high_u_east","high","east","u",18.1748445767196,NA,"temp.max"
"2017-08-08","high_u_west","high","west","u",18.1967691798942,NA,"temp.max"
"2017-08-08","low_c_east","low","east","c",24.5086304012346,NA,"temp.max"
"2017-08-08","low_c_west","low","west","c",21.3915740740741,NA,"temp.max"
"2017-08-08","low_u_east","low","east","u",23.8206117724868,NA,"temp.max"
"2017-08-08","low_u_west","low","west","u",21.3292168209877,NA,"temp.max"
"2017-08-09","high_c_east","high","east","c",18.1814930555556,NA,"temp.max"
"2017-08-09","high_c_west","high","west","c",20.1140873015873,NA,"temp.max"
"2017-08-09","high_u_east","high","east","u",17.9441335978836,NA,"temp.max"
"2017-08-09","high_u_west","high","west","u",19.4870006613757,NA,"temp.max"
"2017-08-09","low_c_east","low","east","c",23.2026466049383,NA,"temp.max"
"2017-08-09","low_c_west","low","west","c",23.6871825396825,NA,"temp.max"
"2017-08-09","low_u_east","low","east","u",22.8396990740741,NA,"temp.max"
"2017-08-09","low_u_west","low","west","u",22.7792785493827,NA,"temp.max"
"2017-08-10","high_c_east","high","east","c",19.0111419753086,NA,"temp.max"
"2017-08-10","high_c_west","high","west","c",19.0773578042328,NA,"temp.max"
"2017-08-10","high_u_east","high","east","u",18.3657308201058,NA,"temp.max"
"2017-08-10","high_u_west","high","west","u",18.947876984127,NA,"temp.max"
"2017-08-10","low_c_east","low","east","c",24.951350308642,NA,"temp.max"
"2017-08-10","low_c_west","low","west","c",23.3790178571429,NA,"temp.max"
"2017-08-10","low_u_east","low","east","u",24.0024173280423,NA,"temp.max"
"2017-08-10","low_u_west","low","west","u",22.9646026234568,NA,"temp.max"
"2017-08-11","high_c_east","high","east","c",19.1940547839506,NA,"temp.max"
"2017-08-11","high_c_west","high","west","c",18.5034358465608,NA,"temp.max"
"2017-08-11","high_u_east","high","east","u",18.9980787037037,NA,"temp.max"
"2017-08-11","high_u_west","high","west","u",18.374494047619,NA,"temp.max"
"2017-08-11","low_c_east","low","east","c",24.4608101851852,NA,"temp.max"
"2017-08-11","low_c_west","low","west","c",22.579494047619,NA,"temp.max"
"2017-08-11","low_u_east","low","east","u",23.9368716931217,NA,"temp.max"
"2017-08-11","low_u_west","low","west","u",22.2812152777778,NA,"temp.max"
"2017-08-12","high_c_east","high","east","c",18.5983140432099,NA,"temp.max"
"2017-08-12","high_c_west","high","west","c",19.2526851851852,NA,"temp.max"
"2017-08-12","high_u_east","high","east","u",18.494169973545,NA,"temp.max"
"2017-08-12","high_u_west","high","west","u",19.0348974867725,NA,"temp.max"
"2017-08-12","low_c_east","low","east","c",23.2749537037037,NA,"temp.max"
"2017-08-12","low_c_west","low","west","c",23.4243981481481,NA,"temp.max"
"2017-08-12","low_u_east","low","east","u",22.8758068783069,NA,"temp.max"
"2017-08-12","low_u_west","low","west","u",22.9207407407407,NA,"temp.max"
"2017-08-13","high_c_east","high","east","c",19.809575617284,NA,"temp.max"
"2017-08-13","high_c_west","high","west","c",18.5421990740741,NA,"temp.max"
"2017-08-13","high_u_east","high","east","u",19.4346759259259,NA,"temp.max"
"2017-08-13","high_u_west","high","west","u",18.5668452380952,NA,"temp.max"
"2017-08-13","low_c_east","low","east","c",25.2063348765432,NA,"temp.max"
"2017-08-13","low_c_west","low","west","c",22.3981779100529,NA,"temp.max"
"2017-08-13","low_u_east","low","east","u",24.3596197089947,NA,"temp.max"
"2017-08-13","low_u_west","low","west","u",22.2124189814815,NA,"temp.max"
"2017-08-14","high_c_east","high","east","c",19.8381558641975,NA,"temp.max"
"2017-08-14","high_c_west","high","west","c",18.7927513227513,NA,"temp.max"
"2017-08-14","high_u_east","high","east","u",19.0582638888889,NA,"temp.max"
"2017-08-14","high_u_west","high","west","u",18.6994345238095,NA,"temp.max"
"2017-08-14","low_c_east","low","east","c",25.9366203703704,NA,"temp.max"
"2017-08-14","low_c_west","low","west","c",22.3693121693122,NA,"temp.max"
"2017-08-14","low_u_east","low","east","u",24.8966170634921,NA,"temp.max"
"2017-08-14","low_u_west","low","west","u",22.0791782407407,NA,"temp.max"
"2017-08-15","high_c_east","high","east","c",20.9532831790123,NA,"temp.max"
"2017-08-15","high_c_west","high","west","c",19.1982771164021,NA,"temp.max"
"2017-08-15","high_u_east","high","east","u",20.3551488095238,NA,"temp.max"
"2017-08-15","high_u_west","high","west","u",19.0070998677249,NA,"temp.max"
"2017-08-15","low_c_east","low","east","c",26.2088155864197,NA,"temp.max"
"2017-08-15","low_c_west","low","west","c",23.4036970899471,NA,"temp.max"
"2017-08-15","low_u_east","low","east","u",25.064666005291,NA,"temp.max"
"2017-08-15","low_u_west","low","west","u",22.7507291666667,NA,"temp.max"
"2017-08-16","high_c_east","high","east","c",19.6344405864198,NA,"temp.max"
"2017-08-16","high_c_west","high","west","c",20.1044675925926,NA,"temp.max"
"2017-08-16","high_u_east","high","east","u",19.3065376984127,NA,"temp.max"
"2017-08-16","high_u_west","high","west","u",19.7202546296296,NA,"temp.max"
"2017-08-16","low_c_east","low","east","c",25.558800154321,NA,"temp.max"
"2017-08-16","low_c_west","low","west","c",24.1126124338624,NA,"temp.max"
"2017-08-16","low_u_east","low","east","u",24.5873677248677,NA,"temp.max"
"2017-08-16","low_u_west","low","west","u",23.5293402777778,NA,"temp.max"
"2017-08-17","high_c_east","high","east","c",19.2189853395062,NA,"temp.max"
"2017-08-17","high_c_west","high","west","c",18.8252612433862,NA,"temp.max"
"2017-08-17","high_u_east","high","east","u",18.7769246031746,NA,"temp.max"
"2017-08-17","high_u_west","high","west","u",18.8179596560846,NA,"temp.max"
"2017-08-17","low_c_east","low","east","c",25.9888194444444,NA,"temp.max"
"2017-08-17","low_c_west","low","west","c",22.3530720899471,NA,"temp.max"
"2017-08-17","low_u_east","low","east","u",25.0311507936508,NA,"temp.max"
"2017-08-17","low_u_west","low","west","u",22.2270216049383,NA,"temp.max"
"2017-08-18","high_c_east","high","east","c",19.997299382716,NA,"temp.max"
"2017-08-18","high_c_west","high","west","c",19.4938194444444,NA,"temp.max"
"2017-08-18","high_u_east","high","east","u",19.6493220899471,NA,"temp.max"
"2017-08-18","high_u_west","high","west","u",19.205582010582,NA,"temp.max"
"2017-08-18","low_c_east","low","east","c",25.5698649691358,NA,"temp.max"
"2017-08-18","low_c_west","low","west","c",23.8936706349206,NA,"temp.max"
"2017-08-18","low_u_east","low","east","u",24.8368055555556,NA,"temp.max"
"2017-08-18","low_u_west","low","west","u",23.3095987654321,NA,"temp.max"
"2017-08-19","high_c_east","high","east","c",19.7958333333333,NA,"temp.max"
"2017-08-19","high_c_west","high","west","c",19.768792989418,NA,"temp.max"
"2017-08-19","high_u_east","high","east","u",19.537791005291,NA,"temp.max"
"2017-08-19","high_u_west","high","west","u",19.3221197089947,NA,"temp.max"
"2017-08-19","low_c_east","low","east","c",23.7877584876543,NA,"temp.max"
"2017-08-19","low_c_west","low","west","c",23.5314285714286,NA,"temp.max"
"2017-08-19","low_u_east","low","east","u",23.2247850529101,NA,"temp.max"
"2017-08-19","low_u_west","low","west","u",22.7689313271605,NA,"temp.max"
"2017-08-20","high_c_east","high","east","c",20.4699305555556,NA,"temp.max"
"2017-08-20","high_c_west","high","west","c",19.3601521164021,NA,"temp.max"
"2017-08-20","high_u_east","high","east","u",19.930873015873,NA,"temp.max"
"2017-08-20","high_u_west","high","west","u",19.217080026455,NA,"temp.max"
"2017-08-20","low_c_east","low","east","c",25.5559336419753,NA,"temp.max"
"2017-08-20","low_c_west","low","west","c",23.1196957671958,NA,"temp.max"
"2017-08-20","low_u_east","low","east","u",24.6882275132275,NA,"temp.max"
"2017-08-20","low_u_west","low","west","u",22.6639158950617,NA,"temp.max"
"2017-08-21","high_c_east","high","east","c",18.4918865740741,NA,"temp.max"
"2017-08-21","high_c_west","high","west","c",18.9174636243386,NA,"temp.max"
"2017-08-21","high_u_east","high","east","u",18.4664847883598,NA,"temp.max"
"2017-08-21","high_u_west","high","west","u",18.9212665343915,NA,"temp.max"
"2017-08-21","low_c_east","low","east","c",22.9049228395062,NA,"temp.max"
"2017-08-21","low_c_west","low","west","c",22.5398611111111,NA,"temp.max"
"2017-08-21","low_u_east","low","east","u",22.602208994709,NA,"temp.max"
"2017-08-21","low_u_west","low","west","u",22.4043788580247,NA,"temp.max"
"2017-08-22","high_c_east","high","east","c",17.4864737654321,NA,"temp.max"
"2017-08-22","high_c_west","high","west","c",19.1837466931217,NA,"temp.max"
"2017-08-22","high_u_east","high","east","u",17.4748412698413,NA,"temp.max"
"2017-08-22","high_u_west","high","west","u",19.1101355820106,NA,"temp.max"
"2017-08-22","low_c_east","low","east","c",21.7792322530864,NA,"temp.max"
"2017-08-22","low_c_west","low","west","c",22.5859358465608,NA,"temp.max"
"2017-08-22","low_u_east","low","east","u",21.4618088624339,NA,"temp.max"
"2017-08-22","low_u_west","low","west","u",22.3751427469136,NA,"temp.max"
"2017-08-23","high_c_east","high","east","c",18.7890509259259,NA,"temp.max"
"2017-08-23","high_c_west","high","west","c",18.3515079365079,NA,"temp.max"
"2017-08-23","high_u_east","high","east","u",18.2578869047619,NA,"temp.max"
"2017-08-23","high_u_west","high","west","u",18.3638161375661,NA,"temp.max"
"2017-08-23","low_c_east","low","east","c",24.4560648148148,NA,"temp.max"
"2017-08-23","low_c_west","low","west","c",21.5951587301587,NA,"temp.max"
"2017-08-23","low_u_east","low","east","u",23.4946097883598,NA,"temp.max"
"2017-08-23","low_u_west","low","west","u",21.5310185185185,NA,"temp.max"
"2017-08-24","high_c_east","high","east","c",19.4031712962963,NA,"temp.max"
"2017-08-24","high_c_west","high","west","c",18.2969907407407,NA,"temp.max"
"2017-08-24","high_u_east","high","east","u",19.131669973545,NA,"temp.max"
"2017-08-24","high_u_west","high","west","u",18.2530291005291,NA,"temp.max"
"2017-08-24","low_c_east","low","east","c",25.4984529320988,NA,"temp.max"
"2017-08-24","low_c_west","low","west","c",21.8130456349206,NA,"temp.max"
"2017-08-24","low_u_east","low","east","u",24.4436904761905,NA,"temp.max"
"2017-08-24","low_u_west","low","west","u",21.6799691358025,NA,"temp.max"
"2017-08-25","high_c_east","high","east","c",18.2022685185185,NA,"temp.max"
"2017-08-25","high_c_west","high","west","c",18.9664285714286,NA,"temp.max"
"2017-08-25","high_u_east","high","east","u",18.2369113756614,NA,"temp.max"
"2017-08-25","high_u_west","high","west","u",18.9157605820106,NA,"temp.max"
"2017-08-25","low_c_east","low","east","c",22.6713618827161,NA,"temp.max"
"2017-08-25","low_c_west","low","west","c",22.3236507936508,NA,"temp.max"
"2017-08-25","low_u_east","low","east","u",22.2801951058201,NA,"temp.max"
"2017-08-25","low_u_west","low","west","u",22.1468672839506,NA,"temp.max"
"2017-08-26","high_c_east","high","east","c",18.6144135802469,NA,"temp.max"
"2017-08-26","high_c_west","high","west","c",18.7221891534391,NA,"temp.max"
"2017-08-26","high_u_east","high","east","u",18.2176686507937,NA,"temp.max"
"2017-08-26","high_u_west","high","west","u",18.7452347883598,NA,"temp.max"
"2017-08-26","low_c_east","low","east","c",24.8626813271605,NA,"temp.max"
"2017-08-26","low_c_west","low","west","c",22.137208994709,NA,"temp.max"
"2017-08-26","low_u_east","low","east","u",23.7933134920635,NA,"temp.max"
"2017-08-26","low_u_west","low","west","u",22.0657368827161,NA,"temp.max"
"2017-08-27","high_c_east","high","east","c",18.6167978395062,NA,"temp.max"
"2017-08-27","high_c_west","high","west","c",18.8418022486772,NA,"temp.max"
"2017-08-27","high_u_east","high","east","u",18.5079828042328,NA,"temp.max"
"2017-08-27","high_u_west","high","west","u",18.7773412698413,NA,"temp.max"
"2017-08-27","low_c_east","low","east","c",22.4328510802469,NA,"temp.max"
"2017-08-27","low_c_west","low","west","c",22.311121031746,NA,"temp.max"
"2017-08-27","low_u_east","low","east","u",22.2231845238095,NA,"temp.max"
"2017-08-27","low_u_west","low","west","u",22.0884143518519,NA,"temp.max"
"2017-08-28","high_c_east","high","east","c",19.1412770061728,NA,"temp.max"
"2017-08-28","high_c_west","high","west","c",19.6301851851852,NA,"temp.max"
"2017-08-28","high_u_east","high","east","u",18.8108035714286,NA,"temp.max"
"2017-08-28","high_u_west","high","west","u",19.355419973545,NA,"temp.max"
"2017-08-28","low_c_east","low","east","c",23.8529398148148,NA,"temp.max"
"2017-08-28","low_c_west","low","west","c",23.8421263227513,NA,"temp.max"
"2017-08-28","low_u_east","low","east","u",23.1105158730159,NA,"temp.max"
"2017-08-28","low_u_west","low","west","u",23.143074845679,NA,"temp.max"
"2017-08-29","high_c_east","high","east","c",17.6126195987654,NA,"temp.max"
"2017-08-29","high_c_west","high","west","c",18.2734887566138,NA,"temp.max"
"2017-08-29","high_u_east","high","east","u",17.6501587301587,NA,"temp.max"
"2017-08-29","high_u_west","high","west","u",18.2685945767196,NA,"temp.max"
"2017-08-29","low_c_east","low","east","c",21.1584837962963,NA,"temp.max"
"2017-08-29","low_c_west","low","west","c",21.7110747354497,NA,"temp.max"
"2017-08-29","low_u_east","low","east","u",21.1120171957672,NA,"temp.max"
"2017-08-29","low_u_west","low","west","u",21.5679899691358,NA,"temp.max"
"2017-08-30","high_c_east","high","east","c",18.1708564814815,NA,"temp.max"
"2017-08-30","high_c_west","high","west","c",18.5358928571429,NA,"temp.max"
"2017-08-30","high_u_east","high","east","u",17.8683234126984,NA,"temp.max"
"2017-08-30","high_u_west","high","west","u",18.5190873015873,NA,"temp.max"
"2017-08-30","low_c_east","low","east","c",22.6916898148148,NA,"temp.max"
"2017-08-30","low_c_west","low","west","c",21.9505753968254,NA,"temp.max"
"2017-08-30","low_u_east","low","east","u",22.1037202380952,NA,"temp.max"
"2017-08-30","low_u_west","low","west","u",21.7635146604938,NA,"temp.max"
"2017-08-31","high_c_east","high","east","c",19.7172029320988,NA,"temp.max"
"2017-08-31","high_c_west","high","west","c",18.7974338624339,NA,"temp.max"
"2017-08-31","high_u_east","high","east","u",19.0021428571429,NA,"temp.max"
"2017-08-31","high_u_west","high","west","u",18.7487367724868,NA,"temp.max"
"2017-08-31","low_c_east","low","east","c",24.2765470679012,NA,"temp.max"
"2017-08-31","low_c_west","low","west","c",22.7518121693122,NA,"temp.max"
"2017-08-31","low_u_east","low","east","u",23.2898941798942,NA,"temp.max"
"2017-08-31","low_u_west","low","west","u",22.4765547839506,NA,"temp.max"
"2017-09-01","high_c_east","high","east","c",19.7972569444444,NA,"temp.max"
"2017-09-01","high_c_west","high","west","c",18.6547619047619,NA,"temp.max"
"2017-09-01","high_u_east","high","east","u",19.2543485449735,NA,"temp.max"
"2017-09-01","high_u_west","high","west","u",18.6718452380952,NA,"temp.max"
"2017-09-01","low_c_east","low","east","c",25.7113387345679,NA,"temp.max"
"2017-09-01","low_c_west","low","west","c",22.454503968254,NA,"temp.max"
"2017-09-01","low_u_east","low","east","u",24.4292361111111,NA,"temp.max"
"2017-09-01","low_u_west","low","west","u",22.2427546296296,NA,"temp.max"
"2017-09-02","high_c_east","high","east","c",20.0982677469136,NA,"temp.max"
"2017-09-02","high_c_west","high","west","c",18.8956746031746,NA,"temp.max"
"2017-09-02","high_u_east","high","east","u",19.5299107142857,NA,"temp.max"
"2017-09-02","high_u_west","high","west","u",18.8208928571429,NA,"temp.max"
"2017-09-02","low_c_east","low","east","c",25.3304861111111,NA,"temp.max"
"2017-09-02","low_c_west","low","west","c",23.4171990740741,NA,"temp.max"
"2017-09-02","low_u_east","low","east","u",24.2666633597884,NA,"temp.max"
"2017-09-02","low_u_west","low","west","u",22.9219444444444,NA,"temp.max"
"2017-09-03","high_c_east","high","east","c",19.0601157407407,NA,"temp.max"
"2017-09-03","high_c_west","high","west","c",19.1352843915344,NA,"temp.max"
"2017-09-03","high_u_east","high","east","u",18.7893650793651,NA,"temp.max"
"2017-09-03","high_u_west","high","west","u",18.9199603174603,NA,"temp.max"
"2017-09-03","low_c_east","low","east","c",23.725787037037,NA,"temp.max"
"2017-09-03","low_c_west","low","west","c",23.7644642857143,NA,"temp.max"
"2017-09-03","low_u_east","low","east","u",22.8213062169312,NA,"temp.max"
"2017-09-03","low_u_west","low","west","u",23.2212847222222,NA,"temp.max"
"2017-09-04","high_c_east","high","east","c",19.5340933641975,NA,"temp.max"
"2017-09-04","high_c_west","high","west","c",18.4437037037037,NA,"temp.max"
"2017-09-04","high_u_east","high","east","u",18.9367923280423,NA,"temp.max"
"2017-09-04","high_u_west","high","west","u",18.451044973545,NA,"temp.max"
"2017-09-04","low_c_east","low","east","c",25.742974537037,NA,"temp.max"
"2017-09-04","low_c_west","low","west","c",21.4766798941799,NA,"temp.max"
"2017-09-04","low_u_east","low","east","u",24.6137863756614,NA,"temp.max"
"2017-09-04","low_u_west","low","west","u",21.4917168209877,NA,"temp.max"
"2017-09-05","high_c_east","high","east","c",18.9486766975309,NA,"temp.max"
"2017-09-05","high_c_west","high","west","c",19.0883697089947,NA,"temp.max"
"2017-09-05","high_u_east","high","east","u",18.330085978836,NA,"temp.max"
"2017-09-05","high_u_west","high","west","u",18.9403406084656,NA,"temp.max"
"2017-09-05","low_c_east","low","east","c",26.0713194444444,NA,"temp.max"
"2017-09-05","low_c_west","low","west","c",22.7169642857143,NA,"temp.max"
"2017-09-05","low_u_east","low","east","u",24.8273842592593,NA,"temp.max"
"2017-09-05","low_u_west","low","west","u",22.427388117284,NA,"temp.max"
"2017-09-06","high_c_east","high","east","c",18.4950540123457,NA,"temp.max"
"2017-09-06","high_c_west","high","west","c",18.6317427248677,NA,"temp.max"
"2017-09-06","high_u_east","high","east","u",18.277414021164,NA,"temp.max"
"2017-09-06","high_u_west","high","west","u",18.6058432539682,NA,"temp.max"
"2017-09-06","low_c_east","low","east","c",22.6738387345679,NA,"temp.max"
"2017-09-06","low_c_west","low","west","c",22.4697751322751,NA,"temp.max"
"2017-09-06","low_u_east","low","east","u",22.3540641534392,NA,"temp.max"
"2017-09-06","low_u_west","low","west","u",22.1516203703704,NA,"temp.max"
"2017-09-07","high_c_east","high","east","c",20.112399691358,NA,"temp.max"
"2017-09-07","high_c_west","high","west","c",19.507628968254,NA,"temp.max"
"2017-09-07","high_u_east","high","east","u",19.0605522486772,NA,"temp.max"
"2017-09-07","high_u_west","high","west","u",19.2276124338624,NA,"temp.max"
"2017-09-07","low_c_east","low","east","c",24.3377662037037,NA,"temp.max"
"2017-09-07","low_c_west","low","west","c",24.1530588624339,NA,"temp.max"
"2017-09-07","low_u_east","low","east","u",23.2921593915344,NA,"temp.max"
"2017-09-07","low_u_west","low","west","u",23.4744483024691,NA,"temp.max"
"2017-09-08","high_c_east","high","east","c",20.049575617284,NA,"temp.max"
"2017-09-08","high_c_west","high","west","c",19.4676818783069,NA,"temp.max"
"2017-09-08","high_u_east","high","east","u",19.4340608465608,NA,"temp.max"
"2017-09-08","high_u_west","high","west","u",19.2177248677249,NA,"temp.max"
"2017-09-08","low_c_east","low","east","c",24.9175848765432,NA,"temp.max"
"2017-09-08","low_c_west","low","west","c",23.5913888888889,NA,"temp.max"
"2017-09-08","low_u_east","low","east","u",24.0936044973545,NA,"temp.max"
"2017-09-08","low_u_west","low","west","u",23.0663117283951,NA,"temp.max"
"2017-09-09","high_c_east","high","east","c",18.9845486111111,NA,"temp.max"
"2017-09-09","high_c_west","high","west","c",18.3519874338624,NA,"temp.max"
"2017-09-09","high_u_east","high","east","u",18.8034325396825,NA,"temp.max"
"2017-09-09","high_u_west","high","west","u",18.3660681216931,NA,"temp.max"
"2017-09-09","low_c_east","low","east","c",24.0299189814815,NA,"temp.max"
"2017-09-09","low_c_west","low","west","c",22.083167989418,NA,"temp.max"
"2017-09-09","low_u_east","low","east","u",23.5616666666667,NA,"temp.max"
"2017-09-09","low_u_west","low","west","u",21.9103009259259,NA,"temp.max"
"2017-09-10","high_c_east","high","east","c",19.6949575617284,NA,"temp.max"
"2017-09-10","high_c_west","high","west","c",18.6879927248677,NA,"temp.max"
"2017-09-10","high_u_east","high","east","u",19.1982043650794,NA,"temp.max"
"2017-09-10","high_u_west","high","west","u",18.61,NA,"temp.max"
"2017-09-10","low_c_east","low","east","c",24.9813194444444,NA,"temp.max"
"2017-09-10","low_c_west","low","west","c",22.6877281746032,NA,"temp.max"
"2017-09-10","low_u_east","low","east","u",24.2914021164021,NA,"temp.max"
"2017-09-10","low_u_west","low","west","u",22.3741550925926,NA,"temp.max"
"2017-09-11","high_c_east","high","east","c",19.8055478395062,NA,"temp.max"
"2017-09-11","high_c_west","high","west","c",18.4622387566138,NA,"temp.max"
"2017-09-11","high_u_east","high","east","u",19.4227314814815,NA,"temp.max"
"2017-09-11","high_u_west","high","west","u",18.5013029100529,NA,"temp.max"
"2017-09-11","low_c_east","low","east","c",25.5413194444444,NA,"temp.max"
"2017-09-11","low_c_west","low","west","c",21.5692228835979,NA,"temp.max"
"2017-09-11","low_u_east","low","east","u",24.6936276455026,NA,"temp.max"
"2017-09-11","low_u_west","low","west","u",21.5543364197531,NA,"temp.max"
"2017-09-12","high_c_east","high","east","c",19.6936033950617,NA,"temp.max"
"2017-09-12","high_c_west","high","west","c",19.457046957672,NA,"temp.max"
"2017-09-12","high_u_east","high","east","u",19.3873148148148,NA,"temp.max"
"2017-09-12","high_u_west","high","west","u",19.1544047619048,NA,"temp.max"
"2017-09-12","low_c_east","low","east","c",25.0070023148148,NA,"temp.max"
"2017-09-12","low_c_west","low","west","c",23.4412367724868,NA,"temp.max"
"2017-09-12","low_u_east","low","east","u",24.3701355820106,NA,"temp.max"
"2017-09-12","low_u_west","low","west","u",22.7186882716049,NA,"temp.max"
"2017-09-13","high_c_east","high","east","c",19.6673611111111,NA,"temp.max"
"2017-09-13","high_c_west","high","west","c",19.0680423280423,NA,"temp.max"
"2017-09-13","high_u_east","high","east","u",19.4392757936508,NA,"temp.max"
"2017-09-13","high_u_west","high","west","u",18.92728505291,NA,"temp.max"
"2017-09-13","low_c_east","low","east","c",24.3594135802469,NA,"temp.max"
"2017-09-13","low_c_west","low","west","c",22.7904497354497,NA,"temp.max"
"2017-09-13","low_u_east","low","east","u",23.6653108465608,NA,"temp.max"
"2017-09-13","low_u_west","low","west","u",22.5262191358025,NA,"temp.max"
"2017-09-14","high_c_east","high","east","c",19.6353549382716,NA,"temp.max"
"2017-09-14","high_c_west","high","west","c",18.7070502645503,NA,"temp.max"
"2017-09-14","high_u_east","high","east","u",19.4328472222222,NA,"temp.max"
"2017-09-14","high_u_west","high","west","u",18.7164517195767,NA,"temp.max"
"2017-09-14","low_c_east","low","east","c",25.2296334876543,NA,"temp.max"
"2017-09-14","low_c_west","low","west","c",22.0150562169312,NA,"temp.max"
"2017-09-14","low_u_east","low","east","u",24.3470337301587,NA,"temp.max"
"2017-09-14","low_u_west","low","west","u",21.8370023148148,NA,"temp.max"
"2017-09-15","high_c_east","high","east","c",19.4340354938272,NA,"temp.max"
"2017-09-15","high_c_west","high","west","c",18.4826917989418,NA,"temp.max"
"2017-09-15","high_u_east","high","east","u",19.3532208994709,NA,"temp.max"
"2017-09-15","high_u_west","high","west","u",18.5060251322751,NA,"temp.max"
"2017-09-15","low_c_east","low","east","c",23.3620447530864,NA,"temp.max"
"2017-09-15","low_c_west","low","west","c",21.6743022486773,NA,"temp.max"
"2017-09-15","low_u_east","low","east","u",23.0271759259259,NA,"temp.max"
"2017-09-15","low_u_west","low","west","u",21.6237191358025,NA,"temp.max"
"2017-09-16","high_c_east","high","east","c",18.7027276234568,NA,"temp.max"
"2017-09-16","high_c_west","high","west","c",18.6976355820106,NA,"temp.max"
"2017-09-16","high_u_east","high","east","u",18.7495568783069,NA,"temp.max"
"2017-09-16","high_u_west","high","west","u",18.680625,NA,"temp.max"
"2017-09-16","low_c_east","low","east","c",23.3317322530864,NA,"temp.max"
"2017-09-16","low_c_west","low","west","c",22.6236937830688,NA,"temp.max"
"2017-09-16","low_u_east","low","east","u",23.0492625661376,NA,"temp.max"
"2017-09-16","low_u_west","low","west","u",22.3791203703704,NA,"temp.max"
"2017-09-17","high_c_east","high","east","c",18.7927391975309,NA,"temp.max"
"2017-09-17","high_c_west","high","west","c",19.6784523809524,NA,"temp.max"
"2017-09-17","high_u_east","high","east","u",18.7069246031746,NA,"temp.max"
"2017-09-17","high_u_west","high","west","u",19.3920271164021,NA,"temp.max"
"2017-09-17","low_c_east","low","east","c",23.6354089506173,NA,"temp.max"
"2017-09-17","low_c_west","low","west","c",22.5716170634921,NA,"temp.max"
"2017-09-17","low_u_east","low","east","u",23.1268386243386,NA,"temp.max"
"2017-09-17","low_u_west","low","west","u",22.3150617283951,NA,"temp.max"
"2017-09-18","high_c_east","high","east","c",17.9135532407407,NA,"temp.max"
"2017-09-18","high_c_west","high","west","c",18.664503968254,NA,"temp.max"
"2017-09-18","high_u_east","high","east","u",18.0362466931217,NA,"temp.max"
"2017-09-18","high_u_west","high","west","u",18.6840641534391,NA,"temp.max"
"2017-09-18","low_c_east","low","east","c",22.3346720679012,NA,"temp.max"
"2017-09-18","low_c_west","low","west","c",21.9355720899471,NA,"temp.max"
