"Date","alt_height_slope","alt_type","side_andes","height","value","sd","type"
"2017-08-08","low_c_west","low","west","c",25.0973809523809,NA,"temp.max"
"2017-08-08","low_u_east","low","east","u",26.9530158730159,NA,"temp.max"
"2017-08-08","low_u_west","low","west","u",23.1973148148148,NA,"temp.max"
"2017-08-09","high_c_east","high","east","c",21.6213888888889,NA,"temp.max"
"2017-08-09","high_c_west","high","west","c",26.0307142857143,NA,"temp.max"
"2017-08-09","high_u_east","high","east","u",20.580873015873,NA,"temp.max"
"2017-08-09","high_u_west","high","west","u",24.0285714285714,NA,"temp.max"
"2017-08-09","low_c_east","low","east","c",26.9474074074074,NA,"temp.max"
"2017-08-09","low_c_west","low","west","c",30.2360317460317,NA,"temp.max"
"2017-08-09","low_u_east","low","east","u",25.2465873015873,NA,"temp.max"
"2017-08-09","low_u_west","low","west","u",27.5715740740741,NA,"temp.max"
"2017-08-10","high_c_east","high","east","c",27.5990740740741,NA,"temp.max"
"2017-08-10","high_c_west","high","west","c",23.4815079365079,NA,"temp.max"
"2017-08-10","high_u_east","high","east","u",23.6847619047619,NA,"temp.max"
"2017-08-10","high_u_west","high","west","u",21.9521428571429,NA,"temp.max"
"2017-08-10","low_c_east","low","east","c",31.125,NA,"temp.max"
"2017-08-10","low_c_west","low","west","c",28.7683333333333,NA,"temp.max"
"2017-08-10","low_u_east","low","east","u",28.61,NA,"temp.max"
"2017-08-10","low_u_west","low","west","u",27.134537037037,NA,"temp.max"
"2017-08-11","high_c_east","high","east","c",23.4550925925926,NA,"temp.max"
"2017-08-11","high_c_west","high","west","c",21.6970634920635,NA,"temp.max"
"2017-08-11","high_u_east","high","east","u",21.8729365079365,NA,"temp.max"
"2017-08-11","high_u_west","high","west","u",20.4719841269841,NA,"temp.max"
"2017-08-11","low_c_east","low","east","c",31.7225925925926,NA,"temp.max"
"2017-08-11","low_c_west","low","west","c",27.0580952380952,NA,"temp.max"
"2017-08-11","low_u_east","low","east","u",29.5023015873016,NA,"temp.max"
"2017-08-11","low_u_west","low","west","u",25.5839814814815,NA,"temp.max"
"2017-08-12","high_c_east","high","east","c",22.2071296296296,NA,"temp.max"
"2017-08-12","high_c_west","high","west","c",23.1261111111111,NA,"temp.max"
"2017-08-12","high_u_east","high","east","u",21.7272222222222,NA,"temp.max"
"2017-08-12","high_u_west","high","west","u",21.941746031746,NA,"temp.max"
"2017-08-12","low_c_east","low","east","c",28.5794444444444,NA,"temp.max"
"2017-08-12","low_c_west","low","west","c",27.6023015873016,NA,"temp.max"
"2017-08-12","low_u_east","low","east","u",26.2549206349206,NA,"temp.max"
"2017-08-12","low_u_west","low","west","u",26.4451851851852,NA,"temp.max"
"2017-08-13","high_c_east","high","east","c",23.6512037037037,NA,"temp.max"
"2017-08-13","high_c_west","high","west","c",19.6218253968254,NA,"temp.max"
"2017-08-13","high_u_east","high","east","u",22.2560317460317,NA,"temp.max"
"2017-08-13","high_u_west","high","west","u",19.1969841269841,NA,"temp.max"
"2017-08-13","low_c_east","low","east","c",30.9266666666667,NA,"temp.max"
"2017-08-13","low_c_west","low","west","c",24.9909523809524,NA,"temp.max"
"2017-08-13","low_u_east","low","east","u",28.6192857142857,NA,"temp.max"
"2017-08-13","low_u_west","low","west","u",23.9539814814815,NA,"temp.max"
"2017-08-14","high_c_east","high","east","c",26.8474074074074,NA,"temp.max"
"2017-08-14","high_c_west","high","west","c",21.358253968254,NA,"temp.max"
"2017-08-14","high_u_east","high","east","u",23.3005555555556,NA,"temp.max"
"2017-08-14","high_u_west","high","west","u",20.5134920634921,NA,"temp.max"
"2017-08-14","low_c_east","low","east","c",33.6253703703704,NA,"temp.max"
"2017-08-14","low_c_west","low","west","c",25.6120634920635,NA,"temp.max"
"2017-08-14","low_u_east","low","east","u",30.8977777777778,NA,"temp.max"
"2017-08-14","low_u_west","low","west","u",23.8775,NA,"temp.max"
"2017-08-15","high_c_east","high","east","c",27.4391666666667,NA,"temp.max"
"2017-08-15","high_c_west","high","west","c",22.0261904761905,NA,"temp.max"
"2017-08-15","high_u_east","high","east","u",25.5019841269841,NA,"temp.max"
"2017-08-15","high_u_west","high","west","u",21.2735714285714,NA,"temp.max"
"2017-08-15","low_c_east","low","east","c",33.7245370370371,NA,"temp.max"
"2017-08-15","low_c_west","low","west","c",28.9060317460317,NA,"temp.max"
"2017-08-15","low_u_east","low","east","u",30.7587301587302,NA,"temp.max"
"2017-08-15","low_u_west","low","west","u",27.4158333333333,NA,"temp.max"
"2017-08-16","high_c_east","high","east","c",26.5353703703704,NA,"temp.max"
"2017-08-16","high_c_west","high","west","c",25.471746031746,NA,"temp.max"
"2017-08-16","high_u_east","high","east","u",24.074126984127,NA,"temp.max"
"2017-08-16","high_u_west","high","west","u",23.5061904761905,NA,"temp.max"
"2017-08-16","low_c_east","low","east","c",32.5062962962963,NA,"temp.max"
"2017-08-16","low_c_west","low","west","c",29.458253968254,NA,"temp.max"
"2017-08-16","low_u_east","low","east","u",29.7284920634921,NA,"temp.max"
"2017-08-16","low_u_west","low","west","u",27.9476851851852,NA,"temp.max"
"2017-08-17","high_c_east","high","east","c",26.8447222222222,NA,"temp.max"
"2017-08-17","high_c_west","high","west","c",20.2852380952381,NA,"temp.max"
"2017-08-17","high_u_east","high","east","u",23.2898412698413,NA,"temp.max"
"2017-08-17","high_u_west","high","west","u",19.7949206349206,NA,"temp.max"
"2017-08-17","low_c_east","low","east","c",33.6710185185185,NA,"temp.max"
"2017-08-17","low_c_west","low","west","c",24.3934920634921,NA,"temp.max"
"2017-08-17","low_u_east","low","east","u",30.9090476190476,NA,"temp.max"
"2017-08-17","low_u_west","low","west","u",23.5487962962963,NA,"temp.max"
"2017-08-18","high_c_east","high","east","c",24.3922222222222,NA,"temp.max"
"2017-08-18","high_c_west","high","west","c",24.3784126984127,NA,"temp.max"
"2017-08-18","high_u_east","high","east","u",22.6231746031746,NA,"temp.max"
"2017-08-18","high_u_west","high","west","u",22.431746031746,NA,"temp.max"
"2017-08-18","low_c_east","low","east","c",32.454537037037,NA,"temp.max"
"2017-08-18","low_c_west","low","west","c",29.7030952380952,NA,"temp.max"
"2017-08-18","low_u_east","low","east","u",30.0212698412698,NA,"temp.max"
"2017-08-18","low_u_west","low","west","u",27.7368518518518,NA,"temp.max"
"2017-08-19","high_c_east","high","east","c",23.1988888888889,NA,"temp.max"
"2017-08-19","high_c_west","high","west","c",23.9842063492063,NA,"temp.max"
"2017-08-19","high_u_east","high","east","u",21.5587301587302,NA,"temp.max"
"2017-08-19","high_u_west","high","west","u",22.5223015873016,NA,"temp.max"
"2017-08-19","low_c_east","low","east","c",27.9038888888889,NA,"temp.max"
"2017-08-19","low_c_west","low","west","c",29.6147619047619,NA,"temp.max"
"2017-08-19","low_u_east","low","east","u",25.7778571428571,NA,"temp.max"
"2017-08-19","low_u_west","low","west","u",27.2416666666667,NA,"temp.max"
"2017-08-20","high_c_east","high","east","c",26.9863888888889,NA,"temp.max"
"2017-08-20","high_c_west","high","west","c",23.3596825396825,NA,"temp.max"
"2017-08-20","high_u_east","high","east","u",23.9672222222222,NA,"temp.max"
"2017-08-20","high_u_west","high","west","u",21.6985714285714,NA,"temp.max"
"2017-08-20","low_c_east","low","east","c",31.9787962962963,NA,"temp.max"
"2017-08-20","low_c_west","low","west","c",27.4053174603175,NA,"temp.max"
"2017-08-20","low_u_east","low","east","u",29.1549206349206,NA,"temp.max"
"2017-08-20","low_u_west","low","west","u",25.0459259259259,NA,"temp.max"
"2017-08-21","high_c_east","high","east","c",22.9380555555556,NA,"temp.max"
"2017-08-21","high_c_west","high","west","c",19.7235714285714,NA,"temp.max"
"2017-08-21","high_u_east","high","east","u",21.7366666666667,NA,"temp.max"
"2017-08-21","high_u_west","high","west","u",19.4754761904762,NA,"temp.max"
"2017-08-21","low_c_east","low","east","c",30.3501851851852,NA,"temp.max"
"2017-08-21","low_c_west","low","west","c",25.9414285714286,NA,"temp.max"
"2017-08-21","low_u_east","low","east","u",27.0305555555555,NA,"temp.max"
"2017-08-21","low_u_west","low","west","u",24.360462962963,NA,"temp.max"
"2017-08-22","high_c_east","high","east","c",20.682962962963,NA,"temp.max"
"2017-08-22","high_c_west","high","west","c",21.8919841269841,NA,"temp.max"
"2017-08-22","high_u_east","high","east","u",20.0059523809524,NA,"temp.max"
"2017-08-22","high_u_west","high","west","u",20.9215079365079,NA,"temp.max"
"2017-08-22","low_c_east","low","east","c",25.8494444444445,NA,"temp.max"
"2017-08-22","low_c_west","low","west","c",25.9298412698413,NA,"temp.max"
"2017-08-22","low_u_east","low","east","u",23.7664285714286,NA,"temp.max"
"2017-08-22","low_u_west","low","west","u",24.477037037037,NA,"temp.max"
"2017-08-23","high_c_east","high","east","c",25.0758333333333,NA,"temp.max"
"2017-08-23","high_c_west","high","west","c",19.3771428571429,NA,"temp.max"
"2017-08-23","high_u_east","high","east","u",22.3280158730159,NA,"temp.max"
"2017-08-23","high_u_west","high","west","u",18.9457142857143,NA,"temp.max"
"2017-08-23","low_c_east","low","east","c",31.2075925925926,NA,"temp.max"
"2017-08-23","low_c_west","low","west","c",23.5368253968254,NA,"temp.max"
"2017-08-23","low_u_east","low","east","u",27.8956349206349,NA,"temp.max"
"2017-08-23","low_u_west","low","west","u",22.472962962963,NA,"temp.max"
"2017-08-24","high_c_east","high","east","c",23.6701851851852,NA,"temp.max"
"2017-08-24","high_c_west","high","west","c",20.8377777777778,NA,"temp.max"
"2017-08-24","high_u_east","high","east","u",23.3061904761905,NA,"temp.max"
"2017-08-24","high_u_west","high","west","u",19.5707936507937,NA,"temp.max"
"2017-08-24","low_c_east","low","east","c",32.175462962963,NA,"temp.max"
"2017-08-24","low_c_west","low","west","c",24.5909523809524,NA,"temp.max"
"2017-08-24","low_u_east","low","east","u",29.2292063492063,NA,"temp.max"
"2017-08-24","low_u_west","low","west","u",23.3487962962963,NA,"temp.max"
"2017-08-25","high_c_east","high","east","c",21.3349074074074,NA,"temp.max"
"2017-08-25","high_c_west","high","west","c",20.7583333333333,NA,"temp.max"
"2017-08-25","high_u_east","high","east","u",21.3343650793651,NA,"temp.max"
"2017-08-25","high_u_west","high","west","u",20.295,NA,"temp.max"
"2017-08-25","low_c_east","low","east","c",26.7400925925926,NA,"temp.max"
"2017-08-25","low_c_west","low","west","c",25.3173015873016,NA,"temp.max"
"2017-08-25","low_u_east","low","east","u",24.6310317460317,NA,"temp.max"
"2017-08-25","low_u_west","low","west","u",24.0225925925926,NA,"temp.max"
"2017-08-26","high_c_east","high","east","c",25.6056481481481,NA,"temp.max"
"2017-08-26","high_c_west","high","west","c",20.0876984126984,NA,"temp.max"
"2017-08-26","high_u_east","high","east","u",22.0066666666667,NA,"temp.max"
"2017-08-26","high_u_west","high","west","u",19.7407142857143,NA,"temp.max"
"2017-08-26","low_c_east","low","east","c",32.54,NA,"temp.max"
"2017-08-26","low_c_west","low","west","c",24.4009523809524,NA,"temp.max"
"2017-08-26","low_u_east","low","east","u",29.3430158730159,NA,"temp.max"
"2017-08-26","low_u_west","low","west","u",23.3603703703704,NA,"temp.max"
"2017-08-27","high_c_east","high","east","c",21.335,NA,"temp.max"
"2017-08-27","high_c_west","high","west","c",20.5234126984127,NA,"temp.max"
"2017-08-27","high_u_east","high","east","u",20.7445238095238,NA,"temp.max"
"2017-08-27","high_u_west","high","west","u",20.1316666666667,NA,"temp.max"
"2017-08-27","low_c_east","low","east","c",27.1569444444444,NA,"temp.max"
"2017-08-27","low_c_west","low","west","c",24.8461111111111,NA,"temp.max"
"2017-08-27","low_u_east","low","east","u",25.1045238095238,NA,"temp.max"
"2017-08-27","low_u_west","low","west","u",23.6010185185185,NA,"temp.max"
"2017-08-28","high_c_east","high","east","c",22.5793518518519,NA,"temp.max"
"2017-08-28","high_c_west","high","west","c",24.2330952380952,NA,"temp.max"
"2017-08-28","high_u_east","high","east","u",21.6834126984127,NA,"temp.max"
"2017-08-28","high_u_west","high","west","u",22.3072222222222,NA,"temp.max"
"2017-08-28","low_c_east","low","east","c",29.3538888888889,NA,"temp.max"
"2017-08-28","low_c_west","low","west","c",30.1412698412698,NA,"temp.max"
"2017-08-28","low_u_east","low","east","u",26.8687301587302,NA,"temp.max"
"2017-08-28","low_u_west","low","west","u",27.9709259259259,NA,"temp.max"
"2017-08-29","high_c_east","high","east","c",19.5516666666667,NA,"temp.max"
"2017-08-29","high_c_west","high","west","c",20.4388095238095,NA,"temp.max"
"2017-08-29","high_u_east","high","east","u",19.0406349206349,NA,"temp.max"
"2017-08-29","high_u_west","high","west","u",19.6997619047619,NA,"temp.max"
"2017-08-29","low_c_east","low","east","c",23.5117592592593,NA,"temp.max"
"2017-08-29","low_c_west","low","west","c",24.3390476190476,NA,"temp.max"
"2017-08-29","low_u_east","low","east","u",22.6311904761905,NA,"temp.max"
"2017-08-29","low_u_west","low","west","u",23.0641666666667,NA,"temp.max"
"2017-08-30","high_c_east","high","east","c",23.0750925925926,NA,"temp.max"
"2017-08-30","high_c_west","high","west","c",20.4283333333333,NA,"temp.max"
"2017-08-30","high_u_east","high","east","u",21.8073015873016,NA,"temp.max"
"2017-08-30","high_u_west","high","west","u",19.6453174603175,NA,"temp.max"
"2017-08-30","low_c_east","low","east","c",26.9447222222222,NA,"temp.max"
"2017-08-30","low_c_west","low","west","c",24.8603968253968,NA,"temp.max"
"2017-08-30","low_u_east","low","east","u",24.7380158730159,NA,"temp.max"
"2017-08-30","low_u_west","low","west","u",23.4287037037037,NA,"temp.max"
"2017-08-31","high_c_east","high","east","c",26.1398148148148,NA,"temp.max"
"2017-08-31","high_c_west","high","west","c",20.6530158730159,NA,"temp.max"
"2017-08-31","high_u_east","high","east","u",23.5346825396825,NA,"temp.max"
"2017-08-31","high_u_west","high","west","u",19.9310317460318,NA,"temp.max"
"2017-08-31","low_c_east","low","east","c",31.5683333333333,NA,"temp.max"
"2017-08-31","low_c_west","low","west","c",25.0769841269841,NA,"temp.max"
"2017-08-31","low_u_east","low","east","u",28.2724603174603,NA,"temp.max"
"2017-08-31","low_u_west","low","west","u",24.1307407407407,NA,"temp.max"
"2017-09-01","high_c_east","high","east","c",24.9047222222222,NA,"temp.max"
"2017-09-01","high_c_west","high","west","c",20.2442063492064,NA,"temp.max"
"2017-09-01","high_u_east","high","east","u",22.5539682539682,NA,"temp.max"
"2017-09-01","high_u_west","high","west","u",19.7575396825397,NA,"temp.max"
"2017-09-01","low_c_east","low","east","c",32.3487962962963,NA,"temp.max"
"2017-09-01","low_c_west","low","west","c",25.4852380952381,NA,"temp.max"
"2017-09-01","low_u_east","low","east","u",28.7101587301587,NA,"temp.max"
"2017-09-01","low_u_west","low","west","u",24.2075,NA,"temp.max"
"2017-09-02","high_c_east","high","east","c",25.8475925925926,NA,"temp.max"
"2017-09-02","high_c_west","high","west","c",22.1692857142857,NA,"temp.max"
"2017-09-02","high_u_east","high","east","u",23.0633333333333,NA,"temp.max"
"2017-09-02","high_u_west","high","west","u",20.9180952380952,NA,"temp.max"
"2017-09-02","low_c_east","low","east","c",31.8228703703704,NA,"temp.max"
"2017-09-02","low_c_west","low","west","c",27.3969047619048,NA,"temp.max"
"2017-09-02","low_u_east","low","east","u",28.5065873015873,NA,"temp.max"
"2017-09-02","low_u_west","low","west","u",25.5516666666667,NA,"temp.max"
"2017-09-03","high_c_east","high","east","c",24.3468518518519,NA,"temp.max"
"2017-09-03","high_c_west","high","west","c",23.2928571428571,NA,"temp.max"
"2017-09-03","high_u_east","high","east","u",22.527619047619,NA,"temp.max"
"2017-09-03","high_u_west","high","west","u",21.0745238095238,NA,"temp.max"
"2017-09-03","low_c_east","low","east","c",31.0516666666667,NA,"temp.max"
"2017-09-03","low_c_west","low","west","c",29.054126984127,NA,"temp.max"
"2017-09-03","low_u_east","low","east","u",27.3887301587302,NA,"temp.max"
"2017-09-03","low_u_west","low","west","u",26.9748148148148,NA,"temp.max"
"2017-09-04","high_c_east","high","east","c",25.4205555555556,NA,"temp.max"
"2017-09-04","high_c_west","high","west","c",19.2685714285714,NA,"temp.max"
"2017-09-04","high_u_east","high","east","u",22.8524603174603,NA,"temp.max"
"2017-09-04","high_u_west","high","west","u",19.0101587301587,NA,"temp.max"
"2017-09-04","low_c_east","low","east","c",32.5761111111111,NA,"temp.max"
"2017-09-04","low_c_west","low","west","c",22.8945238095238,NA,"temp.max"
"2017-09-04","low_u_east","low","east","u",29.7765873015873,NA,"temp.max"
"2017-09-04","low_u_west","low","west","u",22.3933333333333,NA,"temp.max"
"2017-09-05","high_c_east","high","east","c",27.3688888888889,NA,"temp.max"
"2017-09-05","high_c_west","high","west","c",21.0044444444444,NA,"temp.max"
"2017-09-05","high_u_east","high","east","u",24.6216666666667,NA,"temp.max"
"2017-09-05","high_u_west","high","west","u",20.3593650793651,NA,"temp.max"
"2017-09-05","low_c_east","low","east","c",33.5059259259259,NA,"temp.max"
"2017-09-05","low_c_west","low","west","c",24.9528571428571,NA,"temp.max"
"2017-09-05","low_u_east","low","east","u",30.6542857142857,NA,"temp.max"
"2017-09-05","low_u_west","low","west","u",23.7615740740741,NA,"temp.max"
"2017-09-06","high_c_east","high","east","c",21.7101851851852,NA,"temp.max"
"2017-09-06","high_c_west","high","west","c",22.3151587301587,NA,"temp.max"
"2017-09-06","high_u_east","high","east","u",20.2955555555556,NA,"temp.max"
"2017-09-06","high_u_west","high","west","u",20.8021428571429,NA,"temp.max"
"2017-09-06","low_c_east","low","east","c",28.1302777777778,NA,"temp.max"
"2017-09-06","low_c_west","low","west","c",26.450873015873,NA,"temp.max"
"2017-09-06","low_u_east","low","east","u",25.7115079365079,NA,"temp.max"
"2017-09-06","low_u_west","low","west","u",24.7348148148148,NA,"temp.max"
"2017-09-07","high_c_east","high","east","c",27.6593518518518,NA,"temp.max"
"2017-09-07","high_c_west","high","west","c",23.7984920634921,NA,"temp.max"
"2017-09-07","high_u_east","high","east","u",24.2863492063492,NA,"temp.max"
"2017-09-07","high_u_west","high","west","u",21.8353174603175,NA,"temp.max"
"2017-09-07","low_c_east","low","east","c",31.5697222222222,NA,"temp.max"
"2017-09-07","low_c_west","low","west","c",29.9327777777778,NA,"temp.max"
"2017-09-07","low_u_east","low","east","u",28.5431746031746,NA,"temp.max"
"2017-09-07","low_u_west","low","west","u",27.9865740740741,NA,"temp.max"
"2017-09-08","high_c_east","high","east","c",24.7428703703704,NA,"temp.max"
"2017-09-08","high_c_west","high","west","c",24.2135714285714,NA,"temp.max"
"2017-09-08","high_u_east","high","east","u",22.7650793650794,NA,"temp.max"
"2017-09-08","high_u_west","high","west","u",22.4646825396826,NA,"temp.max"
"2017-09-08","low_c_east","low","east","c",31.0596296296296,NA,"temp.max"
"2017-09-08","low_c_west","low","west","c",28.8395238095238,NA,"temp.max"
"2017-09-08","low_u_east","low","east","u",28.5388095238095,NA,"temp.max"
"2017-09-08","low_u_west","low","west","u",26.8171296296296,NA,"temp.max"
"2017-09-09","high_c_east","high","east","c",23.3597222222222,NA,"temp.max"
"2017-09-09","high_c_west","high","west","c",20.2476984126984,NA,"temp.max"
"2017-09-09","high_u_east","high","east","u",21.8181746031746,NA,"temp.max"
"2017-09-09","high_u_west","high","west","u",19.6488095238095,NA,"temp.max"
"2017-09-09","low_c_east","low","east","c",27.8537037037037,NA,"temp.max"
"2017-09-09","low_c_west","low","west","c",24.3044444444444,NA,"temp.max"
"2017-09-09","low_u_east","low","east","u",26.0840476190476,NA,"temp.max"
"2017-09-09","low_u_west","low","west","u",23.0243518518519,NA,"temp.max"
"2017-09-10","high_c_east","high","east","c",26.2832407407408,NA,"temp.max"
"2017-09-10","high_c_west","high","west","c",20.7795238095238,NA,"temp.max"
"2017-09-10","high_u_east","high","east","u",23.5992857142857,NA,"temp.max"
"2017-09-10","high_u_west","high","west","u",19.9242857142857,NA,"temp.max"
"2017-09-10","low_c_east","low","east","c",31.3068518518518,NA,"temp.max"
"2017-09-10","low_c_west","low","west","c",25.7792857142857,NA,"temp.max"
"2017-09-10","low_u_east","low","east","u",29.0294444444444,NA,"temp.max"
"2017-09-10","low_u_west","low","west","u",24.0749074074074,NA,"temp.max"
"2017-09-11","high_c_east","high","east","c",25.4034259259259,NA,"temp.max"
"2017-09-11","high_c_west","high","west","c",19.5439682539682,NA,"temp.max"
"2017-09-11","high_u_east","high","east","u",23.6705555555556,NA,"temp.max"
"2017-09-11","high_u_west","high","west","u",19.2345238095238,NA,"temp.max"
"2017-09-11","low_c_east","low","east","c",32.2222222222222,NA,"temp.max"
"2017-09-11","low_c_west","low","west","c",23.1311111111111,NA,"temp.max"
"2017-09-11","low_u_east","low","east","u",29.5862698412698,NA,"temp.max"
"2017-09-11","low_u_west","low","west","u",22.6406481481482,NA,"temp.max"
"2017-09-12","high_c_east","high","east","c",23.1128703703704,NA,"temp.max"
"2017-09-12","high_c_west","high","west","c",23.8409523809524,NA,"temp.max"
"2017-09-12","high_u_east","high","east","u",22.0844444444444,NA,"temp.max"
"2017-09-12","high_u_west","high","west","u",21.7404761904762,NA,"temp.max"
"2017-09-12","low_c_east","low","east","c",30.0818518518518,NA,"temp.max"
"2017-09-12","low_c_west","low","west","c",28.1997619047619,NA,"temp.max"
"2017-09-12","low_u_east","low","east","u",27.5497619047619,NA,"temp.max"
"2017-09-12","low_u_west","low","west","u",25.7766666666667,NA,"temp.max"
"2017-09-13","high_c_east","high","east","c",23.5159259259259,NA,"temp.max"
"2017-09-13","high_c_west","high","west","c",21.0411111111111,NA,"temp.max"
"2017-09-13","high_u_east","high","east","u",21.9520634920635,NA,"temp.max"
"2017-09-13","high_u_west","high","west","u",20.3971428571429,NA,"temp.max"
"2017-09-13","low_c_east","low","east","c",30.8428703703704,NA,"temp.max"
"2017-09-13","low_c_west","low","west","c",24.8145238095238,NA,"temp.max"
"2017-09-13","low_u_east","low","east","u",27.9235714285714,NA,"temp.max"
"2017-09-13","low_u_west","low","west","u",23.869537037037,NA,"temp.max"
"2017-09-14","high_c_east","high","east","c",24.1462962962963,NA,"temp.max"
"2017-09-14","high_c_west","high","west","c",20.145873015873,NA,"temp.max"
"2017-09-14","high_u_east","high","east","u",22.3874603174603,NA,"temp.max"
"2017-09-14","high_u_west","high","west","u",19.5571428571429,NA,"temp.max"
"2017-09-14","low_c_east","low","east","c",31.545462962963,NA,"temp.max"
"2017-09-14","low_c_west","low","west","c",23.6084920634921,NA,"temp.max"
"2017-09-14","low_u_east","low","east","u",28.7322222222222,NA,"temp.max"
"2017-09-14","low_u_west","low","west","u",22.7725925925926,NA,"temp.max"
"2017-09-15","high_c_east","high","east","c",22.3835185185185,NA,"temp.max"
"2017-09-15","high_c_west","high","west","c",19.5300793650794,NA,"temp.max"
"2017-09-15","high_u_east","high","east","u",21.6192063492063,NA,"temp.max"
"2017-09-15","high_u_west","high","west","u",19.2139682539682,NA,"temp.max"
"2017-09-15","low_c_east","low","east","c",27.0385185185185,NA,"temp.max"
"2017-09-15","low_c_west","low","west","c",23.1551587301587,NA,"temp.max"
"2017-09-15","low_u_east","low","east","u",25.2851587301587,NA,"temp.max"
"2017-09-15","low_u_west","low","west","u",22.5169444444444,NA,"temp.max"
"2017-09-16","high_c_east","high","east","c",21.6542592592593,NA,"temp.max"
"2017-09-16","high_c_west","high","west","c",19.9857142857143,NA,"temp.max"
"2017-09-16","high_u_east","high","east","u",20.68,NA,"temp.max"
"2017-09-16","high_u_west","high","west","u",19.6080158730159,NA,"temp.max"
"2017-09-16","low_c_east","low","east","c",26.8128703703704,NA,"temp.max"
"2017-09-16","low_c_west","low","west","c",26.0846825396825,NA,"temp.max"
"2017-09-16","low_u_east","low","east","u",25.0429365079365,NA,"temp.max"
"2017-09-16","low_u_west","low","west","u",24.6781481481481,NA,"temp.max"
"2017-09-17","high_c_east","high","east","c",21.8292592592593,NA,"temp.max"
"2017-09-17","high_c_west","high","west","c",23.405873015873,NA,"temp.max"
"2017-09-17","high_u_east","high","east","u",20.9871428571429,NA,"temp.max"
"2017-09-17","high_u_west","high","west","u",21.7707936507936,NA,"temp.max"
"2017-09-17","low_c_east","low","east","c",28.5613888888889,NA,"temp.max"
"2017-09-17","low_c_west","low","west","c",27.0180158730159,NA,"temp.max"
"2017-09-17","low_u_east","low","east","u",25.9097619047619,NA,"temp.max"
"2017-09-17","low_u_west","low","west","u",25.1436111111111,NA,"temp.max"
"2017-09-18","high_c_east","high","east","c",19.5161111111111,NA,"temp.max"
"2017-09-18","high_c_west","high","west","c",19.5093650793651,NA,"temp.max"
"2017-09-18","high_u_east","high","east","u",19.3025396825397,NA,"temp.max"
"2017-09-18","high_u_west","high","west","u",19.3023015873016,NA,"temp.max"
"2017-09-18","low_c_east","low","east","c",24.6964814814815,NA,"temp.max"
"2017-09-18","low_c_west","low","west","c",22.9599206349206,NA,"temp.max"
"2017-09-18","low_u_east","low","east","u",23.8697619047619,NA,"temp.max"
"2017-09-18","low_u_west","low","west","u",22.6725925925926,NA,"temp.max"
"2017-09-19","high_c_east","high","east","c",26.5101851851852,NA,"temp.max"
"2017-09-19","high_c_west","high","west","c",21.6922222222222,NA,"temp.max"
"2017-09-19","high_u_east","high","east","u",23.6154761904762,NA,"temp.max"
"2017-09-19","high_u_west","high","west","u",20.5469841269841,NA,"temp.max"
"2017-09-19","low_c_east","low","east","c",30.920462962963,NA,"temp.max"
"2017-09-19","low_c_west","low","west","c",26.8776984126984,NA,"temp.max"
"2017-09-19","low_u_east","low","east","u",27.9345238095238,NA,"temp.max"
"2017-09-19","low_u_west","low","west","u",25.1625,NA,"temp.max"
"2017-09-20","high_c_east","high","east","c",28.4996296296296,NA,"temp.max"
"2017-09-20","high_c_west","high","west","c",20.3194444444445,NA,"temp.max"
"2017-09-20","high_u_east","high","east","u",25.3670634920635,NA,"temp.max"
"2017-09-20","high_u_west","high","west","u",19.662380952381,NA,"temp.max"
"2017-09-20","low_c_east","low","east","c",31.5107407407407,NA,"temp.max"
"2017-09-20","low_c_west","low","west","c",23.0629365079365,NA,"temp.max"
"2017-09-20","low_u_east","low","east","u",28.8088095238095,NA,"temp.max"
"2017-09-20","low_u_west","low","west","u",22.5012037037037,NA,"temp.max"
"2017-09-21","high_c_east","high","east","c",26.5153703703704,NA,"temp.max"
"2017-09-21","high_c_west","high","west","c",21.0360317460317,NA,"temp.max"
"2017-09-21","high_u_east","high","east","u",24.3492857142857,NA,"temp.max"
"2017-09-21","high_u_west","high","west","u",20.3051587301587,NA,"temp.max"
"2017-09-21","low_c_east","low","east","c",30.7775925925926,NA,"temp.max"
"2017-09-21","low_c_west","low","west","c",26.9445238095238,NA,"temp.max"
"2017-09-21","low_u_east","low","east","u",28.4037301587302,NA,"temp.max"
"2017-09-21","low_u_west","low","west","u",24.8722222222222,NA,"temp.max"
"2017-09-22","high_c_east","high","east","c",24.4180555555556,NA,"temp.max"
"2017-09-22","high_c_west","high","west","c",21.2390476190476,NA,"temp.max"
"2017-09-22","high_u_east","high","east","u",23.0634126984127,NA,"temp.max"
"2017-09-22","high_u_west","high","west","u",20.3630952380952,NA,"temp.max"
"2017-09-22","low_c_east","low","east","c",28.465462962963,NA,"temp.max"
"2017-09-22","low_c_west","low","west","c",26.4336507936508,NA,"temp.max"
"2017-09-22","low_u_east","low","east","u",26.1814285714286,NA,"temp.max"
"2017-09-22","low_u_west","low","west","u",24.7274074074074,NA,"temp.max"
"2017-09-23","high_c_east","high","east","c",22.9106481481481,NA,"temp.max"
"2017-09-23","high_c_west","high","west","c",20.8880952380952,NA,"temp.max"
"2017-09-23","high_u_east","high","east","u",21.9330158730159,NA,"temp.max"
"2017-09-23","high_u_west","high","west","u",20.2743650793651,NA,"temp.max"
"2017-09-23","low_c_east","low","east","c",28.3866666666667,NA,"temp.max"
"2017-09-23","low_c_west","low","west","c",25.9531746031746,NA,"temp.max"
